P1 P2 P3 Time
11 24 14 27785
11 24 15 27635
11 24 16 27635
11 24 17 27635
11 25 1 38835
11 25 2 28685
11 25 3 28235
11 25 4 28085
11 25 5 27935
11 25 6 27935
11 25 7 27935
11 25 8 27785
11 25 9 27785
11 25 10 27785
11 25 11 27785
11 25 12 27785
11 25 13 27785
11 25 14 27785
11 25 15 27635
11 25 16 27635
11 25 17 27635
12 1 1 58855
12 1 2 57805
12 1 3 57355
12 1 4 57205
12 1 5 57055
12 1 6 57055
12 1 7 57055
12 1 8 56905
12 1 9 56905
12 1 10 56905
12 1 11 56905
12 1 12 56905
12 1 13 56905
12 1 14 56905
12 1 15 56755
12 1 16 56755
12 1 17 56755
12 2 1 41075
12 2 2 32605
12 2 3 32155
12 2 4 32005
12 2 5 31855
12 2 6 31855
12 2 7 31855
12 2 8 31705
12 2 9 31705
12 2 10 31705
12 2 11 31705
12 2 12 31705
12 2 13 31705
12 2 14 31705
12 2 15 31555
12 2 16 31555
12 2 17 31555
12 3 1 39955
12 3 2 29665
12 3 3 29215
12 3 4 29065
12 3 5 28915
12 3 6 28915
12 3 7 28915
12 3 8 28765
12 3 9 28765
12 3 10 28765
12 3 11 28765
12 3 12 28765
12 3 13 28765
12 3 14 28765
12 3 15 28615
12 3 16 28615
12 3 17 28615
12 4 1 39535
12 4 2 29385
12 4 3 28935
12 4 4 28785
12 4 5 28635
12 4 6 28635
12 4 7 28635
12 4 8 28485
12 4 9 28485
12 4 10 28485
12 4 11 28485
12 4 12 28485
12 4 13 28485
12 4 14 28485
12 4 15 28335
12 4 16 28335
12 4 17 28335
12 5 1 39395
12 5 2 29245
12 5 3 28795
12 5 4 28645
12 5 5 28495
12 5 6 28495
12 5 7 28495
12 5 8 28345
12 5 9 28345
12 5 10 28345
12 5 11 28345
12 5 12 28345
12 5 13 28345
12 5 14 28345
12 5 15 28195
12 5 16 28195
12 5 17 28195
12 6 1 39255
12 6 2 29105
12 6 3 28655
12 6 4 28505
12 6 5 28355
12 6 6 28355
12 6 7 28355
12 6 8 28205
12 6 9 28205
12 6 10 28205
12 6 11 28205
12 6 12 28205
12 6 13 28205
12 6 14 28205
12 6 15 28055
12 6 16 28055
12 6 17 28055
12 7 1 39255
12 7 2 29105
12 7 3 28655
12 7 4 28505
12 7 5 28355
12 7 6 28355
12 7 7 28355
12 7 8 28205
12 7 9 28205
12 7 10 28205
12 7 11 28205
12 7 12 28205
12 7 13 28205
12 7 14 28205
12 7 15 28055
12 7 16 28055
12 7 17 28055
12 8 1 39115
12 8 2 28965
12 8 3 28515
12 8 4 28365
12 8 5 28215
12 8 6 28215
12 8 7 28215
12 8 8 28065
12 8 9 28065
12 8 10 28065
12 8 11 28065
12 8 12 28065
12 8 13 28065
12 8 14 28065
12 8 15 27915
12 8 16 27915
12 8 17 27915
12 9 1 39115
12 9 2 28965
12 9 3 28515
12 9 4 28365
12 9 5 28215
12 9 6 28215
12 9 7 28215
12 9 8 28065
12 9 9 28065
12 9 10 28065
12 9 11 28065
12 9 12 28065
12 9 13 28065
12 9 14 28065
12 9 15 27915
12 9 16 27915
12 9 17 27915
12 10 1 39115
12 10 2 28965
12 10 3 28515
12 10 4 28365
12 10 5 28215
12 10 6 28215
12 10 7 28215
12 10 8 28065
12 10 9 28065
12 10 10 28065
12 10 11 28065
12 10 12 28065
12 10 13 28065
12 10 14 28065
12 10 15 27915
12 10 16 27915
12 10 17 27915
12 11 1 39115
12 11 2 28965
12 11 3 28515
12 11 4 28365
12 11 5 28215
12 11 6 28215
12 11 7 28215
12 11 8 28065
12 11 9 28065
12 11 10 28065
12 11 11 28065
12 11 12 28065
12 11 13 28065
12 11 14 28065
12 11 15 27915
12 11 16 27915
12 11 17 27915
12 12 1 38975
12 12 2 28825
12 12 3 28375
12 12 4 28225
12 12 5 28075
12 12 6 28075
12 12 7 28075
12 12 8 27925
12 12 9 27925
12 12 10 27925
12 12 11 27925
12 12 12 27925
12 12 13 27925
12 12 14 27925
12 12 15 27775
12 12 16 27775
12 12 17 27775
12 13 1 38975
12 13 2 28825
12 13 3 28375
12 13 4 28225
12 13 5 28075
12 13 6 28075
12 13 7 28075
12 13 8 27925
12 13 9 27925
12 13 10 27925
12 13 11 27925
12 13 12 27925
12 13 13 27925
12 13 14 27925
12 13 15 27775
12 13 16 27775
12 13 17 27775
12 14 1 38975
12 14 2 28825
12 14 3 28375
12 14 4 28225
12 14 5 28075
12 14 6 28075
12 14 7 28075
12 14 8 27925
12 14 9 27925
12 14 10 27925
12 14 11 27925
12 14 12 27925
12 14 13 27925
12 14 14 27925
12 14 15 27775
12 14 16 27775
12 14 17 27775
12 15 1 38975
12 15 2 28825
12 15 3 28375
12 15 4 28225
12 15 5 28075
12 15 6 28075
12 15 7 28075
12 15 8 27925
12 15 9 27925
12 15 10 27925
12 15 11 27925
12 15 12 27925
12 15 13 27925
12 15 14 27925
12 15 15 27775
12 15 16 27775
12 15 17 27775
12 16 1 38975
12 16 2 28825
12 16 3 28375
12 16 4 28225
12 16 5 28075
12 16 6 28075
12 16 7 28075
12 16 8 27925
12 16 9 27925
12 16 10 27925
12 16 11 27925
12 16 12 27925
12 16 13 27925
12 16 14 27925
12 16 15 27775
12 16 16 27775
12 16 17 27775
12 17 1 38975
12 17 2 28825
12 17 3 28375
12 17 4 28225
12 17 5 28075
12 17 6 28075
12 17 7 28075
12 17 8 27925
12 17 9 27925
12 17 10 27925
12 17 11 27925
12 17 12 27925
12 17 13 27925
12 17 14 27925
12 17 15 27775
12 17 16 27775
12 17 17 27775
12 18 1 38975
12 18 2 28825
12 18 3 28375
12 18 4 28225
12 18 5 28075
12 18 6 28075
12 18 7 28075
12 18 8 27925
12 18 9 27925
12 18 10 27925
12 18 11 27925
12 18 12 27925
12 18 13 27925
12 18 14 27925
12 18 15 27775
12 18 16 27775
12 18 17 27775
12 19 1 38975
12 19 2 28825
12 19 3 28375
12 19 4 28225
12 19 5 28075
12 19 6 28075
12 19 7 28075
12 19 8 27925
12 19 9 27925
12 19 10 27925
12 19 11 27925
12 19 12 27925
12 19 13 27925
12 19 14 27925
12 19 15 27775
12 19 16 27775
12 19 17 27775
12 20 1 38975
12 20 2 28825
12 20 3 28375
12 20 4 28225
12 20 5 28075
12 20 6 28075
12 20 7 28075
12 20 8 27925
12 20 9 27925
12 20 10 27925
12 20 11 27925
12 20 12 27925
12 20 13 27925
12 20 14 27925
12 20 15 27775
12 20 16 27775
12 20 17 27775
12 21 1 38975
12 21 2 28825
12 21 3 28375
12 21 4 28225
12 21 5 28075
12 21 6 28075
12 21 7 28075
12 21 8 27925
12 21 9 27925
12 21 10 27925
12 21 11 27925
12 21 12 27925
12 21 13 27925
12 21 14 27925
12 21 15 27775
12 21 16 27775
12 21 17 27775
12 22 1 38975
12 22 2 28825
12 22 3 28375
12 22 4 28225
12 22 5 28075
12 22 6 28075
12 22 7 28075
12 22 8 27925
12 22 9 27925
12 22 10 27925
12 22 11 27925
12 22 12 27925
12 22 13 27925
12 22 14 27925
12 22 15 27775
12 22 16 27775
12 22 17 27775
12 23 1 38975
12 23 2 28825
12 23 3 28375
12 23 4 28225
12 23 5 28075
12 23 6 28075
12 23 7 28075
12 23 8 27925
12 23 9 27925
12 23 10 27925
12 23 11 27925
12 23 12 27925
12 23 13 27925
12 23 14 27925
12 23 15 27775
12 23 16 27775
12 23 17 27775
12 24 1 38835
12 24 2 28685
12 24 3 28235
12 24 4 28085
12 24 5 27935
12 24 6 27935
12 24 7 27935
12 24 8 27785
12 24 9 27785
12 24 10 27785
12 24 11 27785
12 24 12 27785
12 24 13 27785
12 24 14 27785
12 24 15 27635
12 24 16 27635
12 24 17 27635
12 25 1 38835
12 25 2 28685
12 25 3 28235
12 25 4 28085
12 25 5 27935
12 25 6 27935
12 25 7 27935
12 25 8 27785
12 25 9 27785
12 25 10 27785
12 25 11 27785
12 25 12 27785
12 25 13 27785
12 25 14 27785
12 25 15 27635
12 25 16 27635
12 25 17 27635
13 1 1 58855
13 1 2 57805
13 1 3 57355
13 1 4 57205
13 1 5 57055
13 1 6 57055
13 1 7 57055
13 1 8 56905
13 1 9 56905
13 1 10 56905
13 1 11 56905
13 1 12 56905
13 1 13 56905
13 1 14 56905
13 1 15 56755
13 1 16 56755
13 1 17 56755
13 2 1 41075
13 2 2 32605
13 2 3 32155
13 2 4 32005
13 2 5 31855
13 2 6 31855
13 2 7 31855
13 2 8 31705
13 2 9 31705
13 2 10 31705
13 2 11 31705
13 2 12 31705
13 2 13 31705
13 2 14 31705
13 2 15 31555
13 2 16 31555
13 2 17 31555
13 3 1 39955
13 3 2 29665
13 3 3 29215
13 3 4 29065
13 3 5 28915
13 3 6 28915
13 3 7 28915
13 3 8 28765
13 3 9 28765
13 3 10 28765
13 3 11 28765
13 3 12 28765
13 3 13 28765
13 3 14 28765
13 3 15 28615
13 3 16 28615
13 3 17 28615
13 4 1 39535
13 4 2 29385
13 4 3 28935
13 4 4 28785
13 4 5 28635
13 4 6 28635
13 4 7 28635
13 4 8 28485
13 4 9 28485
13 4 10 28485
13 4 11 28485
13 4 12 28485
13 4 13 28485
13 4 14 28485
13 4 15 28335
13 4 16 28335
13 4 17 28335
13 5 1 39395
13 5 2 29245
13 5 3 28795
13 5 4 28645
13 5 5 28495
13 5 6 28495
13 5 7 28495
13 5 8 28345
13 5 9 28345
13 5 10 28345
13 5 11 28345
13 5 12 28345
13 5 13 28345
13 5 14 28345
13 5 15 28195
13 5 16 28195
13 5 17 28195
13 6 1 39255
13 6 2 29105
13 6 3 28655
13 6 4 28505
13 6 5 28355
13 6 6 28355
13 6 7 28355
13 6 8 28205
13 6 9 28205
13 6 10 28205
13 6 11 28205
13 6 12 28205
13 6 13 28205
13 6 14 28205
13 6 15 28055
13 6 16 28055
13 6 17 28055
13 7 1 39255
13 7 2 29105
13 7 3 28655
13 7 4 28505
13 7 5 28355
13 7 6 28355
13 7 7 28355
13 7 8 28205
13 7 9 28205
13 7 10 28205
13 7 11 28205
13 7 12 28205
13 7 13 28205
13 7 14 28205
13 7 15 28055
13 7 16 28055
13 7 17 28055
13 8 1 39115
13 8 2 28965
13 8 3 28515
13 8 4 28365
13 8 5 28215
13 8 6 28215
13 8 7 28215
13 8 8 28065
13 8 9 28065
13 8 10 28065
13 8 11 28065
13 8 12 28065
13 8 13 28065
13 8 14 28065
13 8 15 27915
13 8 16 27915
13 8 17 27915
13 9 1 39115
13 9 2 28965
13 9 3 28515
13 9 4 28365
13 9 5 28215
13 9 6 28215
13 9 7 28215
13 9 8 28065
13 9 9 28065
13 9 10 28065
13 9 11 28065
13 9 12 28065
13 9 13 28065
13 9 14 28065
13 9 15 27915
13 9 16 27915
13 9 17 27915
13 10 1 39115
13 10 2 28965
13 10 3 28515
13 10 4 28365
13 10 5 28215
13 10 6 28215
13 10 7 28215
13 10 8 28065
13 10 9 28065
13 10 10 28065
13 10 11 28065
13 10 12 28065
13 10 13 28065
13 10 14 28065
13 10 15 27915
13 10 16 27915
13 10 17 27915
13 11 1 39115
13 11 2 28965
13 11 3 28515
13 11 4 28365
13 11 5 28215
13 11 6 28215
13 11 7 28215
13 11 8 28065
13 11 9 28065
13 11 10 28065
13 11 11 28065
13 11 12 28065
13 11 13 28065
13 11 14 28065
13 11 15 27915
13 11 16 27915
13 11 17 27915
13 12 1 38975
13 12 2 28825
13 12 3 28375
13 12 4 28225
13 12 5 28075
13 12 6 28075
13 12 7 28075
13 12 8 27925
13 12 9 27925
13 12 10 27925
13 12 11 27925
13 12 12 27925
13 12 13 27925
13 12 14 27925
13 12 15 27775
13 12 16 27775
13 12 17 27775
13 13 1 38975
13 13 2 28825
13 13 3 28375
13 13 4 28225
13 13 5 28075
13 13 6 28075
13 13 7 28075
13 13 8 27925
13 13 9 27925
13 13 10 27925
13 13 11 27925
13 13 12 27925
13 13 13 27925
13 13 14 27925
13 13 15 27775
13 13 16 27775
13 13 17 27775
13 14 1 38975
13 14 2 28825
13 14 3 28375
13 14 4 28225
13 14 5 28075
13 14 6 28075
13 14 7 28075
13 14 8 27925
13 14 9 27925
13 14 10 27925
13 14 11 27925
13 14 12 27925
13 14 13 27925
13 14 14 27925
13 14 15 27775
13 14 16 27775
13 14 17 27775
13 15 1 38975
13 15 2 28825
13 15 3 28375
13 15 4 28225
13 15 5 28075
13 15 6 28075
13 15 7 28075
13 15 8 27925
13 15 9 27925
13 15 10 27925
13 15 11 27925
13 15 12 27925
13 15 13 27925
13 15 14 27925
13 15 15 27775
13 15 16 27775
13 15 17 27775
13 16 1 38975
13 16 2 28825
13 16 3 28375
13 16 4 28225
13 16 5 28075
13 16 6 28075
13 16 7 28075
13 16 8 27925
13 16 9 27925
13 16 10 27925
13 16 11 27925
13 16 12 27925
13 16 13 27925
13 16 14 27925
13 16 15 27775
13 16 16 27775
13 16 17 27775
13 17 1 38975
13 17 2 28825
13 17 3 28375
13 17 4 28225
13 17 5 28075
13 17 6 28075
13 17 7 28075
13 17 8 27925
13 17 9 27925
13 17 10 27925
13 17 11 27925
13 17 12 27925
13 17 13 27925
13 17 14 27925
13 17 15 27775
13 17 16 27775
13 17 17 27775
13 18 1 38975
13 18 2 28825
13 18 3 28375
13 18 4 28225
13 18 5 28075
13 18 6 28075
13 18 7 28075
13 18 8 27925
13 18 9 27925
13 18 10 27925
13 18 11 27925
13 18 12 27925
13 18 13 27925
13 18 14 27925
13 18 15 27775
13 18 16 27775
13 18 17 27775
13 19 1 38975
13 19 2 28825
13 19 3 28375
13 19 4 28225
13 19 5 28075
13 19 6 28075
13 19 7 28075
13 19 8 27925
13 19 9 27925
13 19 10 27925
13 19 11 27925
13 19 12 27925
13 19 13 27925
13 19 14 27925
13 19 15 27775
13 19 16 27775
13 19 17 27775
13 20 1 38975
13 20 2 28825
13 20 3 28375
13 20 4 28225
13 20 5 28075
13 20 6 28075
13 20 7 28075
13 20 8 27925
13 20 9 27925
13 20 10 27925
13 20 11 27925
13 20 12 27925
13 20 13 27925
13 20 14 27925
13 20 15 27775
13 20 16 27775
13 20 17 27775
13 21 1 38975
13 21 2 28825
13 21 3 28375
13 21 4 28225
13 21 5 28075
13 21 6 28075
13 21 7 28075
13 21 8 27925
13 21 9 27925
13 21 10 27925
13 21 11 27925
13 21 12 27925
13 21 13 27925
13 21 14 27925
13 21 15 27775
13 21 16 27775
13 21 17 27775
13 22 1 38975
13 22 2 28825
13 22 3 28375
13 22 4 28225
13 22 5 28075
13 22 6 28075
13 22 7 28075
13 22 8 27925
13 22 9 27925
13 22 10 27925
13 22 11 27925
13 22 12 27925
13 22 13 27925
13 22 14 27925
13 22 15 27775
13 22 16 27775
13 22 17 27775
13 23 1 38975
13 23 2 28825
13 23 3 28375
13 23 4 28225
13 23 5 28075
13 23 6 28075
13 23 7 28075
13 23 8 27925
13 23 9 27925
13 23 10 27925
13 23 11 27925
13 23 12 27925
13 23 13 27925
13 23 14 27925
13 23 15 27775
13 23 16 27775
13 23 17 27775
13 24 1 38835
13 24 2 28685
13 24 3 28235
13 24 4 28085
13 24 5 27935
13 24 6 27935
13 24 7 27935
13 24 8 27785
13 24 9 27785
13 24 10 27785
13 24 11 27785
13 24 12 27785
13 24 13 27785
13 24 14 27785
13 24 15 27635
13 24 16 27635
13 24 17 27635
13 25 1 38835
13 25 2 28685
13 25 3 28235
13 25 4 28085
13 25 5 27935
13 25 6 27935
13 25 7 27935
13 25 8 27785
13 25 9 27785
13 25 10 27785
13 25 11 27785
13 25 12 27785
13 25 13 27785
13 25 14 27785
13 25 15 27635
13 25 16 27635
13 25 17 27635
14 1 1 58855
14 1 2 57805
14 1 3 57355
14 1 4 57205
14 1 5 57055
14 1 6 57055
14 1 7 57055
14 1 8 56905
14 1 9 56905
14 1 10 56905
14 1 11 56905
14 1 12 56905
14 1 13 56905
14 1 14 56905
14 1 15 56755
14 1 16 56755
14 1 17 56755
14 2 1 41075
14 2 2 32605
14 2 3 32155
14 2 4 32005
14 2 5 31855
14 2 6 31855
14 2 7 31855
14 2 8 31705
14 2 9 31705
14 2 10 31705
14 2 11 31705
14 2 12 31705
14 2 13 31705
14 2 14 31705
14 2 15 31555
14 2 16 31555
14 2 17 31555
14 3 1 39955
14 3 2 29665
14 3 3 29215
14 3 4 29065
14 3 5 28915
14 3 6 28915
14 3 7 28915
14 3 8 28765
14 3 9 28765
14 3 10 28765
14 3 11 28765
14 3 12 28765
14 3 13 28765
14 3 14 28765
14 3 15 28615
14 3 16 28615
14 3 17 28615
14 4 1 39535
14 4 2 29385
14 4 3 28935
14 4 4 28785
14 4 5 28635
14 4 6 28635
14 4 7 28635
14 4 8 28485
14 4 9 28485
14 4 10 28485
14 4 11 28485
14 4 12 28485
14 4 13 28485
14 4 14 28485
14 4 15 28335
14 4 16 28335
14 4 17 28335
14 5 1 39395
14 5 2 29245
14 5 3 28795
14 5 4 28645
14 5 5 28495
14 5 6 28495
14 5 7 28495
14 5 8 28345
14 5 9 28345
14 5 10 28345
14 5 11 28345
14 5 12 28345
14 5 13 28345
14 5 14 28345
14 5 15 28195
14 5 16 28195
14 5 17 28195
14 6 1 39255
14 6 2 29105
14 6 3 28655
14 6 4 28505
14 6 5 28355
14 6 6 28355
14 6 7 28355
14 6 8 28205
14 6 9 28205
14 6 10 28205
14 6 11 28205
14 6 12 28205
14 6 13 28205
14 6 14 28205
14 6 15 28055
14 6 16 28055
14 6 17 28055
14 7 1 39255
14 7 2 29105
14 7 3 28655
14 7 4 28505
14 7 5 28355
14 7 6 28355
14 7 7 28355
14 7 8 28205
14 7 9 28205
14 7 10 28205
14 7 11 28205
14 7 12 28205
14 7 13 28205
14 7 14 28205
14 7 15 28055
14 7 16 28055
14 7 17 28055
14 8 1 39115
14 8 2 28965
14 8 3 28515
14 8 4 28365
14 8 5 28215
14 8 6 28215
14 8 7 28215
14 8 8 28065
14 8 9 28065
14 8 10 28065
14 8 11 28065
14 8 12 28065
14 8 13 28065
14 8 14 28065
14 8 15 27915
14 8 16 27915
14 8 17 27915
14 9 1 39115
14 9 2 28965
14 9 3 28515
14 9 4 28365
14 9 5 28215
14 9 6 28215
14 9 7 28215
14 9 8 28065
14 9 9 28065
14 9 10 28065
14 9 11 28065
14 9 12 28065
14 9 13 28065
14 9 14 28065
14 9 15 27915
14 9 16 27915
14 9 17 27915
14 10 1 39115
14 10 2 28965
14 10 3 28515
14 10 4 28365
14 10 5 28215
14 10 6 28215
14 10 7 28215
14 10 8 28065
14 10 9 28065
14 10 10 28065
14 10 11 28065
14 10 12 28065
14 10 13 28065
14 10 14 28065
14 10 15 27915
14 10 16 27915
14 10 17 27915
14 11 1 39115
14 11 2 28965
14 11 3 28515
14 11 4 28365
14 11 5 28215
14 11 6 28215
14 11 7 28215
14 11 8 28065
14 11 9 28065
14 11 10 28065
14 11 11 28065
14 11 12 28065
14 11 13 28065
14 11 14 28065
14 11 15 27915
14 11 16 27915
14 11 17 27915
14 12 1 38975
14 12 2 28825
14 12 3 28375
14 12 4 28225
14 12 5 28075
14 12 6 28075
14 12 7 28075
14 12 8 27925
14 12 9 27925
14 12 10 27925
14 12 11 27925
14 12 12 27925
14 12 13 27925
14 12 14 27925
14 12 15 27775
14 12 16 27775
14 12 17 27775
14 13 1 38975
14 13 2 28825
14 13 3 28375
14 13 4 28225
14 13 5 28075
14 13 6 28075
14 13 7 28075
14 13 8 27925
14 13 9 27925
14 13 10 27925
14 13 11 27925
14 13 12 27925
14 13 13 27925
14 13 14 27925
14 13 15 27775
14 13 16 27775
14 13 17 27775
14 14 1 38975
14 14 2 28825
14 14 3 28375
14 14 4 28225
14 14 5 28075
14 14 6 28075
14 14 7 28075
14 14 8 27925
14 14 9 27925
14 14 10 27925
14 14 11 27925
14 14 12 27925
14 14 13 27925
14 14 14 27925
14 14 15 27775
14 14 16 27775
14 14 17 27775
14 15 1 38975
14 15 2 28825
14 15 3 28375
14 15 4 28225
14 15 5 28075
14 15 6 28075
14 15 7 28075
14 15 8 27925
14 15 9 27925
14 15 10 27925
14 15 11 27925
14 15 12 27925
14 15 13 27925
14 15 14 27925
14 15 15 27775
14 15 16 27775
14 15 17 27775
14 16 1 38975
14 16 2 28825
14 16 3 28375
14 16 4 28225
14 16 5 28075
14 16 6 28075
14 16 7 28075
14 16 8 27925
14 16 9 27925
14 16 10 27925
14 16 11 27925
14 16 12 27925
14 16 13 27925
14 16 14 27925
14 16 15 27775
14 16 16 27775
14 16 17 27775
14 17 1 38975
14 17 2 28825
14 17 3 28375
14 17 4 28225
14 17 5 28075
14 17 6 28075
14 17 7 28075
14 17 8 27925
14 17 9 27925
14 17 10 27925
14 17 11 27925
14 17 12 27925
14 17 13 27925
14 17 14 27925
14 17 15 27775
14 17 16 27775
14 17 17 27775
14 18 1 38975
14 18 2 28825
14 18 3 28375
14 18 4 28225
14 18 5 28075
14 18 6 28075
14 18 7 28075
14 18 8 27925
14 18 9 27925
14 18 10 27925
14 18 11 27925
14 18 12 27925
14 18 13 27925
14 18 14 27925
14 18 15 27775
14 18 16 27775
14 18 17 27775
14 19 1 38975
14 19 2 28825
14 19 3 28375
14 19 4 28225
14 19 5 28075
14 19 6 28075
14 19 7 28075
14 19 8 27925
14 19 9 27925
14 19 10 27925
14 19 11 27925
14 19 12 27925
14 19 13 27925
14 19 14 27925
14 19 15 27775
14 19 16 27775
14 19 17 27775
14 20 1 38975
14 20 2 28825
14 20 3 28375
14 20 4 28225
14 20 5 28075
14 20 6 28075
14 20 7 28075
14 20 8 27925
14 20 9 27925
14 20 10 27925
14 20 11 27925
14 20 12 27925
14 20 13 27925
14 20 14 27925
14 20 15 27775
14 20 16 27775
14 20 17 27775
14 21 1 38975
14 21 2 28825
14 21 3 28375
14 21 4 28225
14 21 5 28075
14 21 6 28075
14 21 7 28075
14 21 8 27925
14 21 9 27925
14 21 10 27925
14 21 11 27925
14 21 12 27925
14 21 13 27925
14 21 14 27925
14 21 15 27775
14 21 16 27775
14 21 17 27775
14 22 1 38975
14 22 2 28825
14 22 3 28375
14 22 4 28225
14 22 5 28075
14 22 6 28075
14 22 7 28075
14 22 8 27925
14 22 9 27925
14 22 10 27925
14 22 11 27925
14 22 12 27925
14 22 13 27925
14 22 14 27925
14 22 15 27775
14 22 16 27775
14 22 17 27775
14 23 1 38975
14 23 2 28825
14 23 3 28375
14 23 4 28225
14 23 5 28075
14 23 6 28075
14 23 7 28075
14 23 8 27925
14 23 9 27925
14 23 10 27925
14 23 11 27925
14 23 12 27925
14 23 13 27925
14 23 14 27925
14 23 15 27775
14 23 16 27775
14 23 17 27775
14 24 1 38835
14 24 2 28685
14 24 3 28235
14 24 4 28085
14 24 5 27935
14 24 6 27935
14 24 7 27935
14 24 8 27785
14 24 9 27785
14 24 10 27785
14 24 11 27785
14 24 12 27785
14 24 13 27785
14 24 14 27785
14 24 15 27635
14 24 16 27635
14 24 17 27635
14 25 1 38835
14 25 2 28685
14 25 3 28235
14 25 4 28085
14 25 5 27935
14 25 6 27935
14 25 7 27935
14 25 8 27785
14 25 9 27785
14 25 10 27785
14 25 11 27785
14 25 12 27785
14 25 13 27785
14 25 14 27785
14 25 15 27635
14 25 16 27635
14 25 17 27635
15 1 1 58855
15 1 2 57805
15 1 3 57355
15 1 4 57205
15 1 5 57055
15 1 6 57055
15 1 7 57055
15 1 8 56905
15 1 9 56905
15 1 10 56905
15 1 11 56905
15 1 12 56905
15 1 13 56905
15 1 14 56905
15 1 15 56755
15 1 16 56755
15 1 17 56755
15 2 1 41075
15 2 2 32605
15 2 3 32155
15 2 4 32005
15 2 5 31855
15 2 6 31855
15 2 7 31855
15 2 8 31705
15 2 9 31705
15 2 10 31705
15 2 11 31705
15 2 12 31705
15 2 13 31705
15 2 14 31705
15 2 15 31555
15 2 16 31555
15 2 17 31555
15 3 1 39955
15 3 2 29665
15 3 3 29215
15 3 4 29065
15 3 5 28915
15 3 6 28915
15 3 7 28915
15 3 8 28765
15 3 9 28765
15 3 10 28765
15 3 11 28765
15 3 12 28765
15 3 13 28765
15 3 14 28765
15 3 15 28615
15 3 16 28615
15 3 17 28615
15 4 1 39535
15 4 2 29385
15 4 3 28935
15 4 4 28785
15 4 5 28635
15 4 6 28635
15 4 7 28635
15 4 8 28485
15 4 9 28485
15 4 10 28485
15 4 11 28485
15 4 12 28485
15 4 13 28485
15 4 14 28485
15 4 15 28335
15 4 16 28335
15 4 17 28335
15 5 1 39395
15 5 2 29245
15 5 3 28795
15 5 4 28645
15 5 5 28495
15 5 6 28495
15 5 7 28495
15 5 8 28345
15 5 9 28345
15 5 10 28345
15 5 11 28345
15 5 12 28345
15 5 13 28345
15 5 14 28345
15 5 15 28195
15 5 16 28195
15 5 17 28195
15 6 1 39255
15 6 2 29105
15 6 3 28655
15 6 4 28505
15 6 5 28355
15 6 6 28355
15 6 7 28355
15 6 8 28205
15 6 9 28205
15 6 10 28205
15 6 11 28205
15 6 12 28205
15 6 13 28205
15 6 14 28205
15 6 15 28055
15 6 16 28055
15 6 17 28055
15 7 1 39255
15 7 2 29105
15 7 3 28655
15 7 4 28505
15 7 5 28355
15 7 6 28355
15 7 7 28355
15 7 8 28205
15 7 9 28205
15 7 10 28205
15 7 11 28205
15 7 12 28205
15 7 13 28205
15 7 14 28205
15 7 15 28055
15 7 16 28055
15 7 17 28055
15 8 1 39115
15 8 2 28965
15 8 3 28515
15 8 4 28365
15 8 5 28215
15 8 6 28215
15 8 7 28215
15 8 8 28065
15 8 9 28065
15 8 10 28065
15 8 11 28065
15 8 12 28065
15 8 13 28065
15 8 14 28065
15 8 15 27915
15 8 16 27915
15 8 17 27915
15 9 1 39115
15 9 2 28965
15 9 3 28515
15 9 4 28365
15 9 5 28215
15 9 6 28215
15 9 7 28215
15 9 8 28065
15 9 9 28065
15 9 10 28065
15 9 11 28065
15 9 12 28065
15 9 13 28065
15 9 14 28065
15 9 15 27915
15 9 16 27915
15 9 17 27915
15 10 1 39115
15 10 2 28965
15 10 3 28515
15 10 4 28365
15 10 5 28215
15 10 6 28215
15 10 7 28215
15 10 8 28065
15 10 9 28065
15 10 10 28065
15 10 11 28065
15 10 12 28065
15 10 13 28065
15 10 14 28065
15 10 15 27915
15 10 16 27915
15 10 17 27915
15 11 1 39115
15 11 2 28965
15 11 3 28515
15 11 4 28365
15 11 5 28215
15 11 6 28215
15 11 7 28215
15 11 8 28065
15 11 9 28065
15 11 10 28065
15 11 11 28065
15 11 12 28065
15 11 13 28065
15 11 14 28065
15 11 15 27915
15 11 16 27915
15 11 17 27915
15 12 1 38975
15 12 2 28825
15 12 3 28375
15 12 4 28225
15 12 5 28075
15 12 6 28075
15 12 7 28075
15 12 8 27925
15 12 9 27925
15 12 10 27925
15 12 11 27925
15 12 12 27925
15 12 13 27925
15 12 14 27925
15 12 15 27775
15 12 16 27775
15 12 17 27775
15 13 1 38975
15 13 2 28825
15 13 3 28375
15 13 4 28225
15 13 5 28075
15 13 6 28075
15 13 7 28075
15 13 8 27925
15 13 9 27925
15 13 10 27925
15 13 11 27925
15 13 12 27925
15 13 13 27925
15 13 14 27925
15 13 15 27775
15 13 16 27775
15 13 17 27775
15 14 1 38975
15 14 2 28825
15 14 3 28375
15 14 4 28225
15 14 5 28075
15 14 6 28075
15 14 7 28075
15 14 8 27925
15 14 9 27925
15 14 10 27925
15 14 11 27925
15 14 12 27925
15 14 13 27925
15 14 14 27925
15 14 15 27775
15 14 16 27775
15 14 17 27775
15 15 1 38975
15 15 2 28825
15 15 3 28375
15 15 4 28225
15 15 5 28075
15 15 6 28075
15 15 7 28075
15 15 8 27925
15 15 9 27925
15 15 10 27925
15 15 11 27925
15 15 12 27925
15 15 13 27925
15 15 14 27925
15 15 15 27775
15 15 16 27775
15 15 17 27775
15 16 1 38975
15 16 2 28825
15 16 3 28375
